學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),進修交流國家(地區)別,進修交流國家(地區)區域別,本國學生出國進修交流至少1學期(修讀學分)以上人數小計,本國學生出國進修交流至少1學期(修讀學分)以上人數男,本國學生出國進修交流至少1學期(修讀學分)以上人數女,本國學生出國進修交流未滿1學期(修讀學分)人數小計,本國學生出國進修交流未滿1學期(修讀學分)人數男,本國學生出國進修交流未滿1學期(修讀學分)人數女
105,2,公立,技專校院,50,國立臺中科技大學,9131037,護理科,五專,阿富汗伊斯蘭共和國,其他亞洲地區,0,0,0,1,0,1
105,2,公立,技專校院,51,國立臺北商業大學,2311006,應用外語系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,2311006,應用外語系,學士班(日間),荷蘭王國,歐洲,3,1,2,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,2311006,應用外語系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,2311006,應用外語系,學士班(日間),美國,北美洲,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,2311006,應用外語科,五專,澳大利亞,其他亞洲地區,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,2311006,應用外語科,五專,荷蘭王國,歐洲,1,1,0,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,2311006,應用外語科,五專,德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4111009,會計資訊系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4121013,財務金融系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4122014,財政稅務系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4122014,財政稅務科,五專,大陸地區,大陸地區,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4131010,企業管理系,學士班(日間),越南社會主義共和國,東協,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4131010,企業管理系,五專,大陸地區,大陸地區,2,0,2,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4131010,企業管理系,學士班(日間),澳大利亞,其他亞洲地區,1,1,0,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4131010,企業管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4131010,企業管理系,學士班(日間),法國,歐洲,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4131010,企業管理系,學士班(日間),荷蘭王國,歐洲,2,0,2,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4131010,企業管理系,學士班(日間),德意志聯邦共和國,歐洲,2,2,0,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4131010,企業管理科,五專,大陸地區,大陸地區,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4131010,企業管理科,五專,荷蘭王國,歐洲,1,1,0,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4141012,國際商務系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4141012,國際商務系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4141012,國際商務系,學士班(日間),法國,歐洲,2,0,2,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4141012,國際商務系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4141012,國際商務系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4141012,國際商務系,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
105,2,公立,技專校院,51,國立臺北商業大學,4199015,商業設計管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,2,公立,技專校院,221,國立臺南護理專科學校,9131001,護理科,五專,美國,北美洲,0,0,0,28,0,28
105,2,公立,技專校院,221,國立臺南護理專科學校,9211003,老人服務事業科,五專,日本,其他亞洲地區,0,0,0,10,0,10
105,2,私立,技專校院,1018,朝陽科技大學,2311001,應用英語系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,3211006,傳播藝術系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,4121010,財務金融系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,4121010,財務金融系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,4123011,保險金融管理系,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,4123011,保險金融管理系,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,4131008,企業管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,4131008,企業管理系,碩士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,4132012,行銷與流通管理系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,4132012,行銷與流通管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,4199014,銀髮產業管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,6131019,資訊管理系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,7312031,景觀及都市設計系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,7321025,營建工程系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
105,2,私立,技專校院,1018,朝陽科技大學,9221035,幼兒保育系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2112008,視覺傳達設計系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2123010,創新產品設計系,學士班(日間),奧地利共和國,歐洲,2,0,2,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2311005,應用英語系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2311005,應用英語系,學士班(日間),西班牙王國,歐洲,2,0,2,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2311005,應用英語系,學士班(日間),美國,北美洲,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2311006,應用日語系,學士班(日間),日本,其他亞洲地區,7,0,7,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2311006,應用日語系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,3214011,資訊傳播系,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,3214011,資訊傳播系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4111013,會計資訊系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4131017,國際企業系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4132024,行銷與流通管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4212033,財經法律研究所,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,6131036,資訊管理系,學士班(日間),法國,歐洲,1,1,0,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,6131036,資訊管理系,學士班(日間),荷蘭王國,歐洲,1,1,0,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,6131036,資訊管理系,學士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,7111048,化學工程與材料工程系,碩士班(日間),愛沙尼亞共和國,歐洲,1,1,0,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,7141040,電子工程系,學士班(日間),澳大利亞,其他亞洲地區,1,1,0,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,7151045,機械工程系,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
105,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,7151045,機械工程系,學士班(日間),西班牙王國,歐洲,1,1,0,0,0,0
105,2,私立,技專校院,1024,崑山科技大學,2111009,視訊傳播設計系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,10,0,10
105,2,私立,技專校院,1024,崑山科技大學,2111009,視訊傳播設計系,學士班(日間),美國,北美洲,0,0,0,2,0,2
105,2,私立,技專校院,1024,崑山科技大學,2124007,空間設計系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1024,崑山科技大學,2124007,空間設計系,學士班(日間),美國,北美洲,0,0,0,1,0,1
105,2,私立,技專校院,1024,崑山科技大學,4131015,企業管理系,學士班(日間),美國,北美洲,0,0,0,1,0,1
105,2,私立,技專校院,1024,崑山科技大學,4141017,國際貿易系,學士班(日間),美國,北美洲,0,0,0,2,0,2
105,2,私立,技專校院,1024,崑山科技大學,4142012,公共關係暨廣告系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
105,2,私立,技專校院,1024,崑山科技大學,4142012,公共關係暨廣告系,學士班(日間),美國,北美洲,0,0,0,1,0,1
105,2,私立,技專校院,1024,崑山科技大學,4199022,房地產開發與管理系,學士班(日間),美國,北美洲,0,0,0,1,0,1
105,2,私立,技專校院,1024,崑山科技大學,6131023,資訊管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
105,2,私立,技專校院,1024,崑山科技大學,7112034,材料工程系,學士班(日間),美國,北美洲,0,0,0,2,2,0
105,2,私立,技專校院,1024,崑山科技大學,10151042,旅遊文化發展系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
105,2,私立,技專校院,1024,崑山科技大學,10152044,休閒遊憩與運動管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
105,2,私立,技專校院,1024,崑山科技大學,10199046,時尚展演事業學士學位學程,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
105,2,私立,技專校院,1024,崑山科技大學,10199046,時尚展演事業學士學位學程,學士班(日間),美國,北美洲,0,0,0,1,0,1
105,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,4133003,醫務管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,5211027,環境資源管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
105,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,7211010,食品科技系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
105,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10121024,化粧品應用與管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
105,2,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,10152021,休閒保健管理系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
105,2,私立,技專校院,1026,樹德科技大學,2122004,流行設計系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1026,樹德科技大學,2191001,表演藝術系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1026,樹德科技大學,2192002,藝術管理與藝術經紀學位學程,學士班(日間),大韓民國(南韓),其他亞洲地區,3,0,3,0,0,0
105,2,私立,技專校院,1026,樹德科技大學,4132029,流通管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,1,1,0,0,0
105,2,私立,技專校院,1026,樹德科技大學,4143027,行銷管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1026,樹德科技大學,6131032,資訊管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
105,2,私立,技專校院,1030,龍華科技大學,2311001,應用外語系,學士班(日間),越南社會主義共和國,東協,1,1,0,0,0,0
105,2,私立,技專校院,1030,龍華科技大學,2311001,應用外語系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
105,2,私立,技專校院,1030,龍華科技大學,4131005,國際企業系,學士班(日間),美國,北美洲,6,1,5,0,0,0
105,2,私立,技專校院,1034,弘光科技大學,9131025,護理系,學士班(日間),美國,北美洲,0,0,0,2,0,2
105,2,私立,技專校院,1034,弘光科技大學,9153021,語言治療與聽力學系,學士班(日間),美國,北美洲,0,0,0,2,0,2
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,2112003,數位多媒體設計系,學士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,2122002,時尚生活創意設計系,學士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,2311001,應用外語系,學士班(日間),泰國,東協,0,0,0,2,1,1
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,2311001,應用外語系,學士班(日間),日本,其他亞洲地區,0,0,0,3,1,2
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,4121008,金融管理系,學士班(日間),日本,其他亞洲地區,0,0,0,4,0,4
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,4131006,國際企業系,學士班(日間),泰國,東協,0,0,0,20,10,10
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,4131006,國際企業系,學士班(日間),日本,其他亞洲地區,0,0,0,14,6,8
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,4199009,創意產業經營學位學程,學士班(日間),泰國,東協,0,0,0,1,0,1
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,6131010,資訊管理系,學士班(日間),日本,其他亞洲地區,0,0,0,2,0,2
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,7141012,電子工程系,學士班(日間),日本,其他亞洲地區,0,0,0,1,1,0
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,7151015,機械工程系,學士班(日間),日本,其他亞洲地區,0,0,0,1,1,0
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,10131022,餐飲管理系,學士班(日間),日本,其他亞洲地區,0,0,0,2,0,2
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,10151023,觀光遊憩系,學士班(日間),泰國,東協,0,0,0,2,0,2
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,10151023,觀光遊憩系,學士班(日間),日本,其他亞洲地區,0,0,0,3,0,3
105,2,私立,技專校院,1037,正修學校財團法人正修科技大學,10152025,休閒與運動管理系,學士班(日間),日本,其他亞洲地區,0,0,0,1,0,1
105,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,2123002,商業設計系,學士班(日間),美國,北美洲,1,0,1,0,0,0
